qoi,sampler,n,median,q25,q75
q,f-greedy,65,0.5968614217015976,0.5968614217015976,0.5968614217015976
q,f-greedy,70,0.5687959267610403,0.5687959267610403,0.5687959267610403
q,f-greedy,75,0.5735287721761,0.5735287721761,0.5735287721761
q,f-greedy,80,0.5715240921167674,0.5715240921167674,0.5715240921167674
q,f-greedy,85,0.5546973270566385,0.5546973270566385,0.5546973270566385
q,f-greedy,90,0.5798929387427804,0.5798929387427804,0.5798929387427804
q,f-greedy,95,0.5794919132515663,0.5794919132515663,0.5794919132515663
q,f-greedy,100,0.5723613838581582,0.5723613838581582,0.5723613838581582
q,f-greedy,105,0.6179876740421242,0.6179876740421242,0.6179876740421242
q,f-greedy,110,0.621111545821796,0.621111545821796,0.621111545821796
q,f-greedy,115,0.6185637276775613,0.6185637276775613,0.6185637276775613
q,f-greedy,120,0.6052561714343895,0.6052561714343895,0.6052561714343895
