n_test,max_re,i_max_re,max_ae,i_max_ae,mae,mre,mse,rmse,r2,nrmse,eps_used,cond_kernel,failed,problem,qoi,sampler,seed,n
2000,0.08581817377007656,1848,0.08581817377007656,1848,0.0016063267121762083,0.0016063267121762083,3.7854599242947304e-05,0.006152609141083749,0.945519167362138,0.24758614439290041,0.5843414133735175,1.072178818784727e+20,False,Heat-AMICon,q,Random,4,60
2000,0.3470950394668335,1159,0.3470950394668335,1159,0.002451725998534084,0.002451725998534084,0.00022506957581533982,0.015002319014583706,0.8582972409752798,0.6037058809685433,0.8650416871891565,1.2697316899708826e+19,False,Heat-AMICon,q,Random,4,80
2000,0.3861451415627851,1159,0.3861451415627851,1159,0.0022915134705743193,0.0022915134705743193,0.00023875127620323164,0.015451578437274027,0.8597068319943211,0.6217844563737874,1.0525002852777328,6.40742597874955e+18,False,Heat-AMICon,q,Random,4,100
2000,0.3536251753365073,1159,0.3536251753365073,1159,0.0022463296127499433,0.0022463296127499433,0.00021657523233630473,0.014716495246365716,0.8678086038945652,0.5922040931698668,1.0525002852777328,7.753215046441802e+18,False,Heat-AMICon,q,Random,4,120
2000,0.22906717471775284,1159,0.22906717471775284,1159,0.005950744743007311,0.005950744743007311,0.00020980335327974074,0.014484590200614609,0.7034465110457155,0.5828720399179578,1.0525002852777328,110.63700483326272,False,Heat-AMICon,q,Random,5,5
2000,0.20283573155227358,1159,0.20283573155227358,1159,0.00373859749943868,0.00373859749943868,0.00014379289642248876,0.011991367579325085,0.8344735805595032,0.48254267366643905,0.1,89248926628.26741,False,Heat-AMICon,q,Random,5,10
2000,0.21516541273213463,1159,0.21516541273213463,1159,0.004120234708264888,0.004120234708264888,0.00016261323723936545,0.012751989540435072,0.8052225788395484,0.5131507383709388,0.14803703235666651,487010738710222.25,False,Heat-AMICon,q,Random,5,15
2000,0.2301468671837022,1159,0.2301468671837022,1159,0.004901276121568301,0.004901276121568301,0.00020281503996747862,0.014241314544924517,0.771598813322778,0.5730824237996884,0.1801173528334133,1.7837890733060685e+17,False,Heat-AMICon,q,Random,5,20
2000,0.3205923047315303,1159,0.3205923047315303,1159,0.006899637964599362,0.006899637964599362,0.0005446977023664247,0.023338759657840102,0.17486632872008556,0.9391712338774332,0.39472651138105797,6.106362537684087e+17,False,Heat-AMICon,q,Random,5,30
2000,0.2541531188802533,1159,0.2541531188802533,1159,0.004148318991611056,0.004148318991611056,0.00023385504437108207,0.015292319783835351,0.7096157466966072,0.6153757547868796,0.324422607917163,3.570469344489043e+18,False,Heat-AMICon,q,Random,5,40
2000,4566.788249514116,1848,4566.788249514116,1848,5.116011599850762,5.116011599850762,12818.529453361845,113.2189447635061,0.1660884207357954,4556.0251534671115,1.2805820423628653,7198001186835844.0,False,Heat-AMICon,q,Random,5,60
2000,0.05591683305339201,1917,0.05591683305339201,1917,0.0015387763280525525,0.0015387763280525525,1.724406756212403e-05,0.004152597688450451,0.9722466644837587,0.16710400861206326,0.8650416871891565,1.7635561005461296e+21,False,Heat-AMICon,q,Random,5,80
2000,0.07373741950224866,1159,0.07373741950224866,1159,0.0016675714271154063,0.0016675714271154063,2.8552473019656105e-05,0.005343451414549972,0.9565134961859643,0.21502495984105116,0.8650416871891565,6.10006674386932e+18,False,Heat-AMICon,q,Random,5,100
2000,0.06338155830323569,1346,0.06338155830323569,1346,0.0014544748509413969,0.0014544748509413969,2.0846183147654144e-05,0.0045657620555230585,0.9673956263387764,0.18373008875113436,0.8650416871891565,4.4368179887306285e+19,False,Heat-AMICon,q,Random,5,120
