problem,qoi,sampler,seed,n,n_test,max_re,i_max_re,max_ae,i_max_ae,mae,mre,mse,rmse,r2,nrmse,eps_used,cond_kernel,failed
Heat-AMICon,q,f-greedy,0,45,81,0.504596972250661,0,0.504596972250661,0,0.020321389093158646,0.020321389093158646,0.004094894213138551,0.06399136045700662,0.9282921553470824,0.6371948040303946,0.5843414133735175,1.6281176176823075e+19,False
Heat-AMICon,q,f-greedy,0,50,81,0.48190289781909995,0,0.48190289781909995,0,0.018800658489564737,0.018800658489564737,0.003700688251497014,0.06083328243237425,0.9460688420914156,0.6057482010257543,0.8650416871891565,2.5020559741854252e+16,False
Heat-AMICon,q,f-greedy,0,55,81,0.46927211396133867,0,0.46927211396133867,0,0.018040336688310066,0.018040336688310066,0.0034653079037059082,0.05886686592392964,0.9558419479647665,0.5861675830674546,0.8650416871891565,1.0483880247785934e+17,False
Heat-AMICon,q,f-greedy,0,60,81,0.4275818550255765,0,0.4275818550255765,0,0.017825839240555228,0.017825839240555228,0.0030870467119466518,0.05556119789877331,0.9476960684678497,0.5532513507130228,1.2805820423628653,205781437748260.84,False
Heat-AMICon,q,f-greedy,0,65,81,0.4676694654825292,0,0.4676694654825292,0,0.01864285773498747,0.01864285773498747,0.0035929010228448804,0.05994081266420134,0.9306442700636219,0.5968614217015976,1.2805820423628653,6851191789135066.0,False
Heat-AMICon,q,f-greedy,0,70,81,0.4540242576000768,0,0.4540242576000768,0,0.01730850930547897,0.01730850930547897,0.003262955798531649,0.05712228810658453,0.9484591997037887,0.5687959267610403,1.0525002852777328,6.259919471998213e+17,False
Heat-AMICon,q,f-greedy,0,75,81,0.46040935011603484,0,0.46040935011603484,0,0.017338251638381177,0.017338251638381177,0.0033174826124644234,0.05759759207175612,0.9551248809540304,0.5735287721761,1.0525002852777328,1.5301545829034675e+18,False
Heat-AMICon,q,f-greedy,0,80,81,0.4593813336123371,0,0.4593813336123371,0,0.017260683822107815,0.017260683822107815,0.003294331661067252,0.05739626870335085,0.9564137951872216,0.5715240921167674,1.0525002852777328,1.6578902567838664e+18,False
Heat-AMICon,q,f-greedy,0,85,81,0.4471306055661934,0,0.4471306055661934,0,0.016731917828832227,0.016731917828832227,0.0031032043943275294,0.05570641250634912,0.9605076553028545,0.5546973270566385,1.0525002852777328,1.4169362674908994e+19,False
Heat-AMICon,q,f-greedy,0,90,81,0.46667364576242326,0,0.46667364576242326,0,0.01749018205130807,0.01749018205130807,0.0033915160465651916,0.058236724208742985,0.9548054843485911,0.5798929387427804,1.0525002852777328,9.214099124015854e+18,False
