problem,qoi,sampler,seed,n,n_test,max_re,i_max_re,max_ae,i_max_ae,mae,mre,mse,rmse,r2,nrmse,eps_used,cond_kernel,failed
RD-2D,J,Halton,0,35,81,0.035610279214204,63,147.71794735871936,27,42.826873514263696,0.0146061664067737,2884.44743030696,53.70705196067794,0.9964853934781124,0.0597532614846209,0.1,4.127540297323776e+18,False
RD-2D,J,Halton,0,40,81,0.0482524961533183,8,138.6519351990837,27,43.675044555830496,0.014883421281118,3107.2347538838794,55.74257577367482,0.9962912980832735,0.0620179396267991,0.1,2.6474670211994907e+19,False
RD-2D,J,Halton,0,45,81,0.0523363258854217,8,147.47008136036902,8,44.588436772177786,0.0150720301373437,3271.6691028658865,57.19850612442502,0.9960549247396894,0.0636377750818427,0.1,1.850868177978465e+19,False
RD-2D,J,Halton,0,50,81,0.0473552478922665,8,133.43470603575997,8,40.86345869486541,0.0139247543357499,2850.3636992191905,53.38879750677281,0.9965015921921944,0.0593991787169285,0.1,1.948305835697116e+19,False
RD-2D,J,Halton,0,55,81,0.0433980809406182,8,128.56660525816096,27,40.9188947094777,0.0141467245781851,2802.551016420119,52.9391255728702,0.996572963986937,0.0588988838083855,0.1,7.831523320835587e+18,False
RD-2D,J,Halton,0,60,81,0.0419500307191769,8,165.23478128502666,18,41.80714246672324,0.0142504202012936,2909.056130123759,53.935666586441286,0.9965189594003944,0.06000761298994,0.1,1.7733594516017123e+19,False
RD-2D,J,P-greedy,0,5,81,0.1411458564541637,80,353.2920197449357,18,98.86296937437756,0.0347560909966827,15446.12297071269,124.2824322690568,0.9811556818076914,0.1382738467707156,0.1,1197706.950784018,False
RD-2D,J,P-greedy,0,10,81,0.0711511384578227,36,304.4968183040428,27,49.67404762458958,0.0167570237386487,5580.157731487081,74.7004533552982,0.99451270747132,0.0831100490421057,0.1,5546093711.120613,False
RD-2D,J,P-greedy,0,15,81,0.0638977245495749,36,272.1046884906464,27,46.474504700198814,0.0157667759139995,4728.010584647388,68.76053071819173,0.9945736911526,0.0765014243349945,0.1216704698588225,1873069014615.441,False
RD-2D,J,P-greedy,0,20,81,0.0543442683494121,53,225.1530813616837,27,46.411670336430106,0.0161912548213887,4056.861483729784,63.693496400572826,0.9957787809778876,0.0708639555952486,0.1,3.2392779355262976e+16,False
RD-2D,J,P-greedy,0,25,81,0.0513795873511237,53,184.61579605900715,27,40.120563188874215,0.0139123758883273,2860.1051103600416,53.47995054560206,0.9965899937429424,0.0595005935435749,0.1,2.736294352685086e+18,False
RD-2D,J,P-greedy,0,30,81,0.0442315143197418,53,176.4674577551532,27,40.16191898428716,0.0137705126455352,2685.8481751880745,51.82516932136425,0.9968263008094602,0.0576595210664611,0.1,6.846878206597201e+18,False
RD-2D,J,P-greedy,0,35,81,0.0422130467552384,53,153.15400943580337,45,37.99461099155078,0.0130717751224222,2513.674887961301,50.13656238675824,0.9969670429109584,0.0557808148626253,0.1,4.121121437057474e+18,False
RD-2D,J,P-greedy,0,40,81,0.0422808977916943,45,154.52022391784703,45,36.64803829651393,0.0126505771523954,2390.4106993972646,48.89182650911361,0.9970443980701924,0.0543959496417481,0.1,1.1691689553301776e+19,False
RD-2D,J,P-greedy,0,45,81,0.0421475187371549,45,154.03277539026567,45,35.90573362192297,0.0124255945646171,2366.0293259034606,48.64184747625711,0.9971197737679952,0.0541178285762522,0.1,6.422341496419112e+18,False
RD-2D,J,P-greedy,0,50,81,0.0407813202390183,42,131.41958575165972,27,36.27940984168402,0.0125669925523222,2388.160182921499,48.86880582663648,0.9971009353828582,0.0543703373467255,0.1,3.503896612909274e+19,False
