*********************************************************
               r                z               ur               uz               tr               tz              err              ett              ezz              erz              srr              stt              szz              srz 
 1.008225244E+00  1.408461888E-02  8.931857754E+01 -4.831677879E-02  2.306704538E+00  1.499388975E+01 -6.946456147E+01  8.858990397E+01 -2.076620354E+00  3.295292197E+00 -7.934922782E+01  1.419270238E+02  1.499388975E+01  2.306704538E+00 

 1.008225244E+00  1.521225612E-02  8.932874984E+01 -5.074068091E-02  1.920638001E+00  1.438771847E+01 -6.970137348E+01  8.859999328E+01 -2.226870336E+00  2.743768573E+00 -8.007658593E+01  1.415453275E+02  1.438771847E+01  1.920638001E+00 

 1.009352881E+00  1.408461888E-02  8.924048790E+01 -5.439249524E-02  2.841098450E+00  1.475696079E+01 -6.903620581E+01  8.841356633E+01 -2.281333780E+00  4.058712071E+00 -7.869986006E+01  1.417298209E+02  1.475696079E+01  2.841098450E+00 

 1.009352881E+00  1.521225612E-02  8.925036526E+01 -5.700728571E-02  2.470774924E+00  1.426998976E+01 -6.932114349E+01  8.842335217E+01 -2.362175247E+00  3.529678462E+00 -7.947256578E+01  1.413697281E+02  1.426998976E+01  2.470774924E+00 

 1.010178369E+00  1.213149388E-02  8.916620559E+01 -5.332180927E-02  3.809567302E+00  1.513983631E+01 -6.801557071E+01  8.826778352E+01 -2.499994752E+00  5.442239003E+00 -7.658197003E+01  1.422147259E+02  1.513983631E+01  3.809567302E+00 

 1.010178369E+00  1.325913112E-02  8.917637182E+01 -5.610629150E-02  3.424936194E+00  1.481676189E+01 -6.845290496E+01  8.827784731E+01 -2.448745951E+00  4.892765991E+00 -7.758906071E+01  1.418339925E+02  1.481676189E+01  3.424936194E+00 

 1.011306006E+00  1.213149388E-02  8.908977111E+01 -5.701040605E-02  4.035351602E+00  1.463092245E+01 -6.755716481E+01  8.809378228E+01 -2.829602409E+00  5.764788003E+00 -7.598766492E+01  1.419236610E+02  1.463092245E+01  4.035351602E+00 

 1.011306006E+00  1.325913112E-02  8.909942935E+01 -6.013468931E-02  3.716624663E+00  1.442137532E+01 -6.801849167E+01  8.810333254E+01 -2.721513306E+00  5.309463805E+00 -7.699439438E+01  1.415761595E+02  1.442137532E+01  3.716624663E+00 

 1.010178369E+00  1.408461888E-02  8.918362837E+01 -5.812484635E-02  3.153362275E+00  1.454534311E+01 -6.872446632E+01  8.828503075E+01 -2.446224303E+00  4.504803251E+00 -7.824419571E+01  1.415691002E+02  1.454534311E+01  3.153362275E+00 

 1.010178369E+00  1.521225612E-02  8.919325794E+01 -6.089907995E-02  2.804346717E+00  1.414049252E+01 -6.903902946E+01  8.829456330E+01 -2.480742046E+00  4.006209596E+00 -7.904110986E+01  1.412259200E+02  1.414049252E+01  2.804346717E+00 

 1.011306006E+00  1.408461888E-02  8.910636671E+01 -6.236108103E-02  3.482356631E+00  1.422964185E+01 -6.831162259E+01  8.811019235E+01 -2.677084240E+00  4.974795187E+00 -7.765871184E+01  1.413318291E+02  1.422964185E+01  3.482356631E+00 

 1.011306006E+00  1.521225612E-02  8.911562251E+01 -6.536401336E-02  3.171479277E+00  1.392695016E+01 -6.865839730E+01  8.811934467E+01 -2.655936562E+00  4.530684681E+00 -7.847649488E+01  1.410123439E+02  1.392695016E+01  3.171479277E+00 

 1.008225244E+00  9.847877439E-01  8.932874984E+01  5.074068085E-02 -1.920638010E+00  1.438771848E+01 -6.970137347E+01  8.859999328E+01 -2.226870332E+00 -2.743768586E+00 -8.007658591E+01  1.415453275E+02  1.438771848E+01 -1.920638010E+00 

 1.008225244E+00  9.859153811E-01  8.931857754E+01  4.831677881E-02 -2.306704533E+00  1.499388974E+01 -6.946456148E+01  8.858990397E+01 -2.076620355E+00 -3.295292190E+00 -7.934922783E+01  1.419270238E+02  1.499388974E+01 -2.306704533E+00 

 1.009352881E+00  9.847877439E-01  8.925036526E+01  5.700728564E-02 -2.470774932E+00  1.426998977E+01 -6.932114348E+01  8.842335217E+01 -2.362175244E+00 -3.529678475E+00 -7.947256576E+01  1.413697281E+02  1.426998977E+01 -2.470774932E+00 

 1.009352881E+00  9.859153811E-01  8.924048790E+01  5.439249527E-02 -2.841098446E+00  1.475696078E+01 -6.903620582E+01  8.841356633E+01 -2.281333780E+00 -4.058712065E+00 -7.869986008E+01  1.417298209E+02  1.475696078E+01 -2.841098446E+00 

 1.008225244E+00  9.867408689E-01  8.931084323E+01  4.664108026E-02 -2.622839675E+00  1.543019043E+01 -6.925131564E+01  8.858223276E+01 -1.986641856E+00 -3.746913821E+00 -7.874035286E+01  1.422266149E+02  1.543019043E+01 -2.622839675E+00 

 1.008225244E+00  9.878685061E-01  8.929989083E+01  4.445305342E-02 -3.099240832E+00  1.600187059E+01 -6.889161247E+01  8.857136970E+01 -1.902805921E+00 -4.427486903E+00 -7.778245858E+01  1.426657165E+02  1.600187059E+01 -3.099240832E+00 

 1.009352881E+00  9.867408689E-01  8.923301568E+01  5.252488525E-02 -3.135682071E+00  1.509438883E+01 -6.878604505E+01  8.840616335E+01 -2.247647097E+00 -4.479545816E+00 -7.805936830E+01  1.420097235E+02  1.509438883E+01 -3.135682071E+00 

 1.009352881E+00  9.878685061E-01  8.922249898E+01  4.999604025E-02 -3.564335948E+00  1.551482663E+01 -6.837565699E+01  8.839574411E+01 -2.247455037E+00 -5.091908498E+00 -7.706465610E+01  1.424153054E+02  1.551482663E+01 -3.564335948E+00 

 1.010178369E+00  9.847877439E-01  8.919325794E+01  6.089907988E-02 -2.804346726E+00  1.414049253E+01 -6.903902945E+01  8.829456330E+01 -2.480742044E+00 -4.006209608E+00 -7.904110984E+01  1.412259200E+02  1.414049253E+01 -2.804346726E+00 

 1.010178369E+00  9.859153811E-01  8.918362837E+01  5.812484638E-02 -3.153362272E+00  1.454534310E+01 -6.872446633E+01  8.828503075E+01 -2.446224303E+00 -4.504803245E+00 -7.824419573E+01  1.415691002E+02  1.454534310E+01 -3.153362272E+00 

 1.011306006E+00  9.847877439E-01  8.911562251E+01  6.536401329E-02 -3.171479285E+00  1.392695017E+01 -6.865839730E+01  8.811934467E+01 -2.655936561E+00 -4.530684693E+00 -7.847649487E+01  1.410123439E+02  1.392695017E+01 -3.171479285E+00 

 1.011306006E+00  9.859153811E-01  8.910636671E+01  6.236108107E-02 -3.482356628E+00  1.422964185E+01 -6.831162260E+01  8.811019235E+01 -2.677084238E+00 -4.974795183E+00 -7.765871186E+01  1.413318291E+02  1.422964185E+01 -3.482356628E+00 

 1.010178369E+00  9.867408689E-01  8.917637182E+01  5.610629144E-02 -3.424936204E+00  1.481676190E+01 -6.845290495E+01  8.827784731E+01 -2.448745951E+00 -4.892766005E+00 -7.758906070E+01  1.418339925E+02  1.481676190E+01 -3.424936204E+00 

 1.010178369E+00  9.878685061E-01  8.916620559E+01  5.332180931E-02 -3.809567299E+00  1.513983631E+01 -6.801557072E+01  8.826778352E+01 -2.499994749E+00 -5.442238998E+00 -7.658197005E+01  1.422147259E+02  1.513983631E+01 -3.809567299E+00 

 1.011306006E+00  9.867408689E-01  8.909942935E+01  6.013468924E-02 -3.716624672E+00  1.442137533E+01 -6.801849166E+01  8.810333254E+01 -2.721513306E+00 -5.309463817E+00 -7.699439437E+01  1.415761595E+02  1.442137533E+01 -3.716624672E+00 

 1.011306006E+00  9.878685061E-01  8.908977111E+01  5.701040610E-02 -4.035351600E+00  1.463092244E+01 -6.755716482E+01  8.809378228E+01 -2.829602406E+00 -5.764788000E+00 -7.598766493E+01  1.419236610E+02  1.463092244E+01 -4.035351600E+00 

 1.012131494E+00  3.556899388E-02  8.917297412E+01 -1.369175964E-01  1.874194284E+00  7.892978152E+00 -7.067950917E+01  8.810413928E+01 -4.246074884E+00  2.677420406E+00 -8.511382984E+01  1.371832780E+02  7.892978152E+00  1.874194284E+00 

 1.012131494E+00  3.669663112E-02  8.917676423E+01 -1.417525438E-01  1.974413217E+00  7.627956508E+00 -7.074416984E+01  8.810788396E+01 -4.328140134E+00  2.820590311E+00 -8.535448507E+01  1.370383902E+02  7.627956508E+00  1.974413217E+00 

 1.013259131E+00  3.556899388E-02  8.909326894E+01 -1.375680633E-01  2.123321909E+00  8.543906752E+00 -7.068520813E+01  8.792742766E+01 -3.902213775E+00  3.033317013E+00 -8.495228535E+01  1.371054048E+02  8.543906752E+00  2.123321909E+00 

 1.013259131E+00  3.669663112E-02  8.909697699E+01 -1.420020190E-01  2.209419311E+00  8.319737880E+00 -7.076591322E+01  8.793108718E+01 -3.960691748E+00  3.156313302E+00 -8.520757218E+01  1.369682284E+02  8.319737880E+00  2.209419311E+00 

 1.012131494E+00  3.752211888E-02  8.917938032E+01 -1.453485320E-01  2.057489748E+00  7.442722968E+00 -7.079388015E+01  8.811046870E+01 -4.383548982E+00  2.939271068E+00 -8.553174067E+01  1.369343477E+02  7.442722968E+00  2.057489748E+00 

 1.012131494E+00  3.864975612E-02  8.918273456E+01 -1.503309476E-01  2.183769641E+00  7.203058175E+00 -7.086608756E+01  8.811378273E+01 -4.451845612E+00  3.119670916E+00 -8.577688056E+01  1.367949379E+02  7.203058175E+00  2.183769641E+00 

 1.013259131E+00  3.752211888E-02  8.909953031E+01 -1.452874093E-01  2.281049989E+00  8.165441651E+00 -7.082736199E+01  8.793360710E+01 -3.998414575E+00  3.258642841E+00 -8.539508473E+01  1.368702720E+02  8.165441651E+00  2.281049989E+00 

 1.013259131E+00  3.864975612E-02  8.910279394E+01 -1.498216212E-01  2.389922035E+00  7.969631438E+00 -7.091558328E+01  8.793682801E+01 -4.041908379E+00  3.414174336E+00 -8.565351343E+01  1.367398624E+02  7.969631438E+00  2.389922035E+00 

 1.014084619E+00  3.556899388E-02  8.903492025E+01 -1.377510344E-01  2.280417116E+00  9.002349432E+00 -7.068137191E+01  8.779831444E+01 -3.661404176E+00  3.257738737E+00 -8.482560539E+01  1.370459555E+02  9.002349432E+00  2.280417116E+00 

 1.014084619E+00  3.669663112E-02  8.903855710E+01 -1.419041473E-01  2.355380597E+00  8.807076385E+00 -7.077304703E+01  8.780190078E+01 -3.703355125E+00  3.364829424E+00 -8.509049228E+01  1.369144347E+02  8.807076385E+00  2.355380597E+00 

 1.015212256E+00  3.556899388E-02  8.895522559E+01 -1.376368160E-01  2.461742392E+00  9.601838058E+00 -7.066440607E+01  8.762229284E+01 -3.348548184E+00  3.516774846E+00 -8.464036298E+01  1.369610155E+02  9.601838058E+00  2.461742392E+00 

 1.015212256E+00  3.669663112E-02  8.895875116E+01 -1.414251145E-01  2.520858586E+00  9.444262056E+00 -7.076984987E+01  8.762576559E+01 -3.369163037E+00  3.601226551E+00 -8.491669952E+01  1.368371621E+02  9.444262056E+00  2.520858586E+00 

 1.014084619E+00  3.752211888E-02  8.904105639E+01 -1.449720614E-01  2.417964369E+00  8.674433650E+00 -7.084241011E+01  8.780436536E+01 -3.728824231E+00  3.454234813E+00 -8.528458657E+01  1.368208991E+02  8.674433650E+00  2.417964369E+00 

 1.014084619E+00  3.864975612E-02  8.904424274E+01 -1.491927304E-01  2.513092645E+00  8.508967143E+00 -7.094125091E+01  8.780750745E+01 -3.755347846E+00  3.590132350E+00 -8.555129715E+01  1.366969646E+02  8.508967143E+00  2.513092645E+00 

 1.015212256E+00  3.752211888E-02  8.896116660E+01 -1.442107016E-01  2.570549602E+00  9.339579738E+00 -7.084900136E+01  8.762814483E+01 -3.378988126E+00  3.672213717E+00 -8.511843879E+01  1.367495659E+02  9.339579738E+00  2.570549602E+00 

 1.015212256E+00  3.864975612E-02  8.896423404E+01 -1.480248214E-01  2.646125646E+00  9.212852005E+00 -7.096074494E+01  8.763116631E+01 -3.384118544E+00  3.780179494E+00 -8.539442495E+01  1.366342508E+02  9.212852005E+00  2.646125646E+00 

 1.012131494E+00  9.613502439E-01  8.918273455E+01  1.503309475E-01 -2.183769640E+00  7.203058180E+00 -7.086608756E+01  8.811378273E+01 -4.451845610E+00 -3.119670914E+00 -8.577688055E+01  1.367949379E+02  7.203058180E+00 -2.183769640E+00 

 1.012131494E+00  9.624778811E-01  8.917938032E+01  1.453485320E-01 -2.057489751E+00  7.442722965E+00 -7.079388015E+01  8.811046870E+01 -4.383548983E+00 -2.939271073E+00 -8.553174067E+01  1.369343477E+02  7.442722965E+00 -2.057489751E+00 

 1.013259131E+00  9.613502439E-01  8.910279394E+01  1.498216210E-01 -2.389922034E+00  7.969631442E+00 -7.091558328E+01  8.793682801E+01 -4.041908378E+00 -3.414174335E+00 -8.565351342E+01  1.367398624E+02  7.969631442E+00 -2.389922034E+00 

 1.013259131E+00  9.624778811E-01  8.909953031E+01  1.452874094E-01 -2.281049991E+00  8.165441648E+00 -7.082736199E+01  8.793360710E+01 -3.998414575E+00 -3.258642845E+00 -8.539508474E+01  1.368702720E+02  8.165441648E+00 -2.281049991E+00 

 1.012131494E+00  9.633033689E-01  8.917676423E+01  1.417525437E-01 -1.974413216E+00  7.627956513E+00 -7.074416983E+01  8.810788396E+01 -4.328140132E+00 -2.820590309E+00 -8.535448507E+01  1.370383902E+02  7.627956513E+00 -1.974413216E+00 

 1.012131494E+00  9.644310061E-01  8.917297411E+01  1.369175964E-01 -1.874194287E+00  7.892978148E+00 -7.067950917E+01  8.810413928E+01 -4.246074885E+00 -2.677420410E+00 -8.511382985E+01  1.371832780E+02  7.892978148E+00 -1.874194287E+00 

 1.013259131E+00  9.633033689E-01  8.909697699E+01  1.420020189E-01 -2.209419311E+00  8.319737885E+00 -7.076591322E+01  8.793108718E+01 -3.960691747E+00 -3.156313301E+00 -8.520757218E+01  1.369682284E+02  8.319737885E+00 -2.209419311E+00 

 1.013259131E+00  9.644310061E-01  8.909326894E+01  1.375680633E-01 -2.123321912E+00  8.543906749E+00 -7.068520813E+01  8.792742766E+01 -3.902213775E+00 -3.033317017E+00 -8.495228535E+01  1.371054048E+02  8.543906749E+00 -2.123321912E+00 

 1.014084619E+00  9.613502439E-01  8.904424274E+01  1.491927303E-01 -2.513092644E+00  8.508967147E+00 -7.094125091E+01  8.780750745E+01 -3.755347845E+00 -3.590132349E+00 -8.555129715E+01  1.366969646E+02  8.508967147E+00 -2.513092644E+00 

 1.014084619E+00  9.624778811E-01  8.904105639E+01  1.449720615E-01 -2.417964372E+00  8.674433648E+00 -7.084241011E+01  8.780436536E+01 -3.728824231E+00 -3.454234817E+00 -8.528458658E+01  1.368208991E+02  8.674433648E+00 -2.417964372E+00 

 1.015212256E+00  9.613502439E-01  8.896423404E+01  1.480248213E-01 -2.646125645E+00  9.212852009E+00 -7.096074494E+01  8.763116631E+01 -3.384118543E+00 -3.780179493E+00 -8.539442494E+01  1.366342508E+02  9.212852009E+00 -2.646125645E+00 

 1.015212256E+00  9.624778811E-01  8.896116660E+01  1.442107016E-01 -2.570549604E+00  9.339579736E+00 -7.084900136E+01  8.762814483E+01 -3.378988126E+00 -3.672213720E+00 -8.511843879E+01  1.367495659E+02  9.339579736E+00 -2.570549604E+00 

 1.014084619E+00  9.633033689E-01  8.903855710E+01  1.419041472E-01 -2.355380596E+00  8.807076389E+00 -7.077304703E+01  8.780190078E+01 -3.703355124E+00 -3.364829423E+00 -8.509049227E+01  1.369144347E+02  8.807076389E+00 -2.355380596E+00 

 1.014084619E+00  9.644310061E-01  8.903492025E+01  1.377510344E-01 -2.280417118E+00  9.002349430E+00 -7.068137191E+01  8.779831444E+01 -3.661404176E+00 -3.257738740E+00 -8.482560539E+01  1.370459555E+02  9.002349430E+00 -2.280417118E+00 

 1.015212256E+00  9.633033689E-01  8.895875116E+01  1.414251144E-01 -2.520858586E+00  9.444262060E+00 -7.076984987E+01  8.762576558E+01 -3.369163036E+00 -3.601226551E+00 -8.491669951E+01  1.368371621E+02  9.444262060E+00 -2.520858586E+00 

 1.015212256E+00  9.644310061E-01  8.895522559E+01  1.376368160E-01 -2.461742394E+00  9.601838056E+00 -7.066440607E+01  8.762229284E+01 -3.348548184E+00 -3.516774849E+00 -8.464036298E+01  1.369610155E+02  9.601838056E+00 -2.461742394E+00 

 1.004318994E+00  9.769752439E-01  8.966348148E+01  4.544123399E-02  1.485888179E+00  8.748969274E+00 -7.077933175E+01  8.927789081E+01 -4.356946013E+00  2.122697398E+00 -8.424237076E+01  1.398377408E+02  8.748969274E+00  1.485888179E+00 

 1.004318994E+00  9.781028811E-01  8.965607733E+01  4.066942427E-02  1.461824652E+00  9.349951621E+00 -7.078956153E+01  8.927051849E+01 -4.104103343E+00  2.088320932E+00 -8.400968984E+01  1.400744222E+02  9.349951621E+00  1.461824652E+00 

 1.005446631E+00  9.769752439E-01  8.958370551E+01  5.458456808E-02  9.015202610E-01  9.326017252E+00 -7.070845144E+01  8.909841930E+01 -4.074877143E+00  1.287886087E+00 -8.396098676E+01  1.397686323E+02  9.326017252E+00  9.015202610E-01 

 1.005446631E+00  9.781028811E-01  8.957629589E+01  5.012618222E-02  8.483049756E-01  9.917088983E+00 -7.070698694E+01  8.909104982E+01 -3.831092670E+00  1.211864251E+00 -8.370916299E+01  1.400080885E+02  9.917088983E+00  8.483049756E-01 

 1.004318994E+00  9.789283689E-01  8.965041137E+01  3.736073758E-02  1.431026702E+00  9.810178060E+00 -7.079508698E+01  8.926487690E+01 -3.911469943E+00  2.044323860E+00 -8.382688579E+01  1.402570636E+02  9.810178060E+00  1.431026702E+00 

 1.004318994E+00  9.800560061E-01  8.964231703E+01  3.310301502E-02  1.373469647E+00  1.047003646E+01 -7.079864596E+01  8.925681737E+01 -3.637160622E+00  1.962099496E+00 -8.355604301E+01  1.405216057E+02  1.047003646E+01  1.373469647E+00 

 1.005446631E+00  9.789283689E-01  8.957062907E+01  4.703944407E-02  7.947804686E-01  1.036801624E+01 -7.070238214E+01  8.908541370E+01 -3.646598733E+00  1.135400669E+00 -8.351008053E+01  1.401928336E+02  1.036801624E+01  7.947804686E-01 

 1.005446631E+00  9.800560061E-01  8.956253895E+01  4.307363725E-02  6.991961605E-01  1.101237024E+01 -7.069023352E+01  8.907736740E+01 -3.385355241E+00  9.988516579E-01 -8.321445935E+01  1.404601819E+02  1.101237024E+01  6.991961605E-01 

 1.006272119E+00  9.769752439E-01  8.952536400E+01  6.068750531E-02  4.826286658E-01  9.704260484E+00 -7.063956789E+01  8.896735019E+01 -3.893841195E+00  6.894695225E-01 -8.373975689E+01  1.397099284E+02  9.704260484E+00  4.826286658E-01 

 1.006272119E+00  9.781028811E-01  8.951796024E+01  5.642714932E-02  4.105479810E-01  1.028027500E+01 -7.062645200E+01  8.895999258E+01 -3.661201066E+00  5.864971157E-01 -8.347107631E+01  1.399499461E+02  1.028027500E+01  4.105479810E-01 

 1.007399756E+00  9.769752439E-01  8.944577126E+01  6.822918993E-02 -6.863812479E-02  1.016282561E+01 -7.052374930E+01  8.878875613E+01 -3.679767985E+00 -9.805446398E-02 -8.341874823E+01  1.396187594E+02  1.016282561E+01 -6.863812479E-02 

 1.007399756E+00  9.781028811E-01  8.943839279E+01  6.419904726E-02 -1.630277843E-01  1.070926669E+01 -7.049145907E+01  8.878143186E+01 -3.467430508E+00 -2.328968348E-01 -8.312437329E+01  1.398576740E+02  1.070926669E+01 -1.630277843E-01 

 1.006272119E+00  9.789283689E-01  8.951230110E+01  5.347685047E-02  3.415177844E-01  1.071832551E+01 -7.061217623E+01  8.895436871E+01 -3.486112895E+00  4.878825491E-01 -8.325816316E+01  1.401349998E+02  1.071832551E+01  3.415177844E-01 

 1.006272119E+00  9.800560061E-01  8.950422708E+01  4.968379715E-02  2.221880907E-01  1.134169145E+01 -7.058486193E+01  8.894634502E+01 -3.239945223E+00  3.174115581E-01 -8.294119193E+01  1.404024978E+02  1.134169145E+01  2.221880907E-01 

 1.007399756E+00  9.789283689E-01  8.943275837E+01  6.140187648E-02 -2.499821868E-01  1.112255731E+01 -7.046146141E+01  8.877583883E+01 -3.309199582E+00 -3.571174098E-01 -8.289060924E+01  1.400416111E+02  1.112255731E+01 -2.499821868E-01 

 1.007399756E+00  9.800560061E-01  8.942472855E+01  5.779379106E-02 -3.958626799E-01  1.170656839E+01 -7.040982478E+01  8.876786798E+01 -3.089541619E+00 -5.655181141E-01 -8.254182804E+01  1.403069418E+02  1.170656839E+01 -3.958626799E-01 

 1.004318994E+00  1.994399388E-02  8.964231703E+01 -3.310301499E-02 -1.373469647E+00  1.047003647E+01 -7.079864596E+01  8.925681737E+01 -3.637160618E+00 -1.962099496E+00 -8.355604301E+01  1.405216057E+02  1.047003647E+01 -1.373469647E+00 

 1.004318994E+00  2.107163112E-02  8.965041137E+01 -3.736073769E-02 -1.431026704E+00  9.810178047E+00 -7.079508698E+01  8.926487690E+01 -3.911469948E+00 -2.044323863E+00 -8.382688579E+01  1.402570636E+02  9.810178047E+00 -1.431026704E+00 

 1.005446631E+00  1.994399388E-02  8.956253895E+01 -4.307363722E-02 -6.991961601E-01  1.101237025E+01 -7.069023352E+01  8.907736740E+01 -3.385355238E+00 -9.988516573E-01 -8.321445935E+01  1.404601819E+02  1.101237025E+01 -6.991961601E-01 

 1.005446631E+00  2.107163112E-02  8.957062907E+01 -4.703944417E-02 -7.947804714E-01  1.036801623E+01 -7.070238214E+01  8.908541370E+01 -3.646598738E+00 -1.135400673E+00 -8.351008054E+01  1.401928336E+02  1.036801623E+01 -7.947804714E-01 

 1.004318994E+00  2.189711888E-02  8.965607733E+01 -4.066942422E-02 -1.461824653E+00  9.349951630E+00 -7.078956153E+01  8.927051849E+01 -4.104103339E+00 -2.088320933E+00 -8.400968984E+01  1.400744222E+02  9.349951630E+00 -1.461824653E+00 

 1.004318994E+00  2.302475612E-02  8.966348148E+01 -4.544123412E-02 -1.485888180E+00  8.748969262E+00 -7.077933175E+01  8.927789081E+01 -4.356946018E+00 -2.122697400E+00 -8.424237077E+01  1.398377408E+02  8.748969262E+00 -1.485888180E+00 
