Frame,FPS,CPU,GPU
46,93.0992,0,4.91521
47,172.152,0,10.0578
48,92.7943,0,5.18225
49,167.37,0,9.89425
50,92.8026,0,4.90383
51,174.009,0,10.0928
52,92.1015,0,5.10583
53,168.419,0,10.0673
54,91.94,0,4.90912
55,173.004,0,9.92479
56,93.3977,0,5.22525
57,166.467,0,10.0456
58,92.0773,0,5.47937
59,155.184,0,9.15238
60,99.9405,0,9.00663
61,100.67,0,8.84096
62,101.655,0,12.6843
63,73.7551,0,8.7285
64,104.669,0,6.08271
65,143.798,0,6.39183
66,138.08,0,8.78246
67,104.753,0,5.54679
68,156.902,0,9.73938
69,94.7394,0,5.12967
70,166.891,0,9.70037
71,95.5422,0,5.52562
72,156.879,0,9.52908
73,96.3765,0,8.03775
74,112.243,0,6.4055
75,133.203,0,6.69512
76,131.93,0,8.41371
77,106.714,0,5.44242
78,155.992,0,9.325
79,98.9783,0,5.31521
80,162.092,0,9.84625
81,93.3894,0,5.19092
82,161.593,0,9.49588
83,97.4422,0,5.74571
84,152.476,0,9.41463
85,98.1078,0,5.92704
86,146.633,0,8.92992
87,102.852,0,5.99317
88,147.77,0,9.29733
89,99.2312,0,5.48338
90,157.515,0,9.43975
91,98.4116,0,5.48875
92,157.728,0,9.71742
93,95.1003,0,5.04108
94,169.782,0,9.87075
95,94.1018,0,5.18162
96,167.504,28.0679,10.011
97,92.142,45.4545,5.12038
98,167.504,0,9.7825
99,94.8938,0,5.35588
100,160.015,0,9.70475
101,95.1607,0,8.63338
102,105.565,0,6.95937
103,21.8122,0,10.235
104,89.1267,0,8.09937
105,110.516,0,6.644
106,131.78,0,6.905
107,129.71,0,8.15392
108,110.342,0,5.6385
109,153.413,0,9.29262
110,99.5893,0,5.22075
111,166.045,0,9.88217
112,92.6059,0,4.839
113,174.792,0,10.1537
114,91.8112,0,5.17475
115,167.451,0,9.99879
116,92.516,0,4.8475
117,174.182,0,10.0406
118,92.8436,0,5.095
119,169.755,0,10.1394
120,91.1013,0,4.9355
121,172.548,0,9.91313
122,93.7736,0,5.16675
123,167.665,0,9.98904
124,92.5568,0,5.06779
125,169.016,0,9.92937
0,93.8155,0,5.28375
1,164.534,0,9.96542
2,92.819,0,5.48608
3,148.65,0,8.91679
4,102.051,0,11.7075
5,79.3174,0,11.1302
6,73.8018,0,11.6786
7,35.5317,0,11.3791
8,78.1994,0,7.74388
9,72.2857,0,7.809
10,113.642,0,9.49821
11,89.4842,0,6.52646
12,135.091,0,7.38925
13,120.002,0,5.76721
14,150.032,0,9.20575
15,100.285,0,6.40312
16,137.105,0,8.70512
17,104.326,0,6.06867
18,143.818,0,8.794
19,104.742,0,6.75413
20,131.664,0,8.0825
21,110.133,0,5.93412
22,146.163,0,9.01487
23,101.893,0,5.73783
24,151.135,0,9.3855
25,97.542,0,5.1025
26,166.019,0,9.64742
27,95.9971,0,5.46163
28,159.479,0,9.81633
29,94.2201,0,5.08979
30,166.177,0,9.70438
31,95.5074,0,5.39313
32,161.047,0,9.70113
33,94.9625,0,4.904
34,173.204,0,10.0262
35,92.819,0,5.47704
36,158.467,0,9.66179
37,95.1521,0,4.91625
38,172.861,0,9.9755
39,92.9836,0,5.38075
40,161.867,0,9.67325
41,94.7309,0,5.09229
42,166.361,0,9.82854
43,94.4238,0,5.31875
44,163.431,0,9.89221
45,93.6814,0,5.34104
46,160.726,0,9.50279
47,97.1263,0,5.61217
48,156.341,0,9.497
49,96.8572,0,6.23879
50,141.127,0,8.73013
51,104.963,0,6.43375
52,137.626,0,8.57625
53,105.607,0,5.79471
54,148.967,0,9.14321
55,100.912,0,5.88712
56,147.979,0,9.17029
57,99.2688,0,5.39738
58,159.649,0,9.453
59,97.6055,0,5.57754
60,157.137,0,9.55612
61,96.1732,0,4.92863
62,172.35,0,9.99308
63,93.1985,0,5.41079
64,159.116,0,9.68754
65,95.3078,0,5.11675
66,168.122,0,9.90187
67,93.8827,0,5.56083
68,157.515,0,9.533
69,96.5451,0,5.49454
70,156.621,0,9.45946
71,97.9703,0,5.77838
72,151.879,0,9.3765
73,97.9978,0,6.21575
74,140.597,0,8.61063
75,106.867,0,5.988
76,147.666,0,9.1205
77,99.9501,0,5.72271
78,150.809,0,9.26004
79,99.9501,0,5.55688
80,157.728,35.2417,9.57913
81,95.8304,14.2857,4.89075
82,172.039,33.3333,10.0425
83,92.8683,30,5.23112
84,162.218,0,9.73092
85,94.7822,42.8571,10.0296
86,91.5068,33.3333,5.42688
87,22.9558,33.3333,10.989
88,83.2401,33.3333,5.99317
89,144.313,0,9.01517
90,102.041,0,8.815
91,102.701,0,22.8247
92,42.0355,0,8.52038
93,106.293,0,5.98358
94,142.315,0,6.68288
95,133.051,0,8.4255
96,108.526,0,5.93313
97,148.65,0,9.14538
98,99.3064,0,4.98675
99,170.306,0,10.0288
100,93.0414,0,5.18067
101,167.772,0,9.93838
102,93.0744,0,4.97546
103,171.476,0,10.0045
104,92.8848,0,5.1395
105,169.152,0,10.0649
106,91.8675,0,4.85567
107,174.472,0,10.0218
108,92.8848,0,5.11212
109,169.207,0,10.201
110,90.7622,0,5.299
111,158.395,0,9.29925
112,98.3194,0,6.93017
113,124.682,0,7.36346
114,116.495,0,5.232
115,162.243,0,9.73367
116,95.5771,0,5.47779
117,159.625,0,9.67471
118,95.2212,0,5.38825
119,158.635,0,9.5425
120,96.7143,0,5.48275
121,158.156,0,9.51058
122,96.3942,0,5.06433
123,166.388,0,9.79467
124,94.5344,0,5.24933
125,165.417,0,9.91362
0,93.2068,0,4.91875
1,171.42,0,9.95408
2,93.481,0,5.193
3,167.987,0,10.089
4,91.9239,0,4.83512
5,174.617,0,10.1069
6,92.0369,0,5.31987
7,163.076,0,9.80958
8,93.7484,0,5.07275
9,167.906,0,9.85875
10,94.1525,0,5.47075
11,159.601,0,9.55425
12,95.7516,0,5.22471
13,164.637,0,9.69425
14,95.8129,0,5.34675
15,161.643,0,9.73988
16,94.5771,0,6.1685
17,140.409,0,8.72392
18,105.205,0,6.43583
19,138.371,0,8.43525
20,105.981,0,5.71625
21,151.375,0,9.30733
22,99.3817,0,5.57371
23,157.799,0,9.60425
24,95.918,0,5.23325
25,164.767,0,9.76
26,95.1953,0,5.43004
27,159.746,0,9.5805
28,95.5074,0,4.82996
29,174.269,0,10.0993
30,92.1015,0,5.3545
31,163.61,0,9.80867
32,94.3388,0,5.06388
33,167.21,0,9.8585
34,94.1778,0,5.45638
35,160.357,0,9.66554
36,95.04,0,5.41713
37,158.683,0,9.54342
38,97.4151,0,5.78812
39,151.968,0,9.27583
40,98.6153,0,6.74221
41,131.269,0,8.17879
42,111.208,0,6.78175
43,132.013,0,8.19725
44,109.102,0,5.72533
45,151.485,0,9.30787
46,99.703,0,5.57537
47,157.515,0,9.53738
48,96.3145,0,4.94896
49,167.826,0,9.87313
50,94.1694,0,5.32842
51,163.228,0,9.87367
52,93.3478,0,5.06337
53,168.962,0,9.84442
54,94.5856,0,5.20312
55,166.891,0,9.95558
56,92.8765,0,4.89071
57,172.152,0,10.1127
58,92.1906,0,5.4135
59,160.8,0,9.66042
60,94.7994,0,5.89221
61,144.273,0,8.78037
62,102.832,0,6.23925
63,139.309,0,8.26133
64,105.047,0,8.54408
65,104.826,0,6.02567
66,143.523,0,8.67813
67,102.29,28.0453,11.5273
68,78.3689,72.7273,9.94679
69,91.1805,55.5556,10.4637
70,87.0838,0,11.4244
71,79.7396,0,8.28263
72,20.5898,0,9.84033
73,91.7309,0,8.16621
74,106.454,0,22.8272
75,41.866,0,7.22983
76,121.942,0,6.97796
77,126.609,0,7.05058
78,125.879,0,7.89479
79,109.284,0,6.84513
80,128.96,0,7.87738
81,113.164,0,6.71337
82,131.236,0,7.87313
83,109.891,0,6.46788
84,134.692,0,8.30138
85,107.734,0,6.99992
86,125.218,0,7.59937
87,112.774,0,6.49863
88,129.566,0,7.69333
89,113.63,0,6.67217
90,131.549,0,7.78396
91,110.796,0,5.5685
92,152.787,0,9.07588
93,99.5421,0,6.05671
94,142.489,0,8.85238
95,99.9501,0,5.94875
96,136.551,0,8.17546
97,108.864,0,7.24237
98,118.967,0,10.9195
99,72.0671,0,23.7205
100,37.8383,0,8.51908
101,77.8106,0,9.07533
102,98.0069,0,9.37538
103,87.9456,0,10.2465
104,89.0737,0,9.21012
105,97.952,0,11.1605
106,83.2798,0,7.34237
107,118.47,0,7.18388
108,124.845,0,6.80692
109,129.486,0,7.91025
110,108.335,0,5.8895
111,144.591,0,8.76012
112,102.832,0,6.0655
113,141.93,0,8.51125
114,103.912,0,5.70762
115,148.355,0,8.85608
116,101.962,0,5.97954
117,143.66,0,8.85517
118,101.029,0,5.62904
119,151.726,0,9.07821
120,101.029,0,5.61388
121,154.657,0,9.33075
122,98.0894,0,5.71133
123,151.77,0,9.12692
124,101.009,0,7.81325
125,115.102,0,6.94346
0,127.316,0,6.77917
1,129.839,0,8.31475
2,109.822,0,6.14833
3,143.053,0,8.83075
4,100.708,0,5.52992
5,154.452,0,9.1065
6,99.5326,0,5.83875
7,147.5,0,9.08762
8,100.371,0,5.27192
9,162.822,0,9.61475
10,96.0938,0,6.13521
11,141.987,0,8.71279
12,103.635,0,4.94975
13,170.362,0,10.002
14,92.7451,0,5.50125
15,158.156,0,9.47408
16,96.2173,0,4.87504
17,172.435,0,10.1964
18,91.411,0,5.41337
19,159.116,0,9.43496
20,96.8214,0,5.02275
21,168.962,0,9.88142
22,93.8239,0,5.524
23,157.586,0,9.50975
24,96.1555,0,6.70638
25,130.371,0,8.04813
26,112.811,0,7.09546
27,126.122,0,7.80388
28,113.938,0,6.52
29,134.347,0,8.45179
30,108.436,0,6.1795
31,143.268,0,8.81137
32,102.53,0,5.30496
33,160.382,0,9.64837
34,95.8917,0,5.5015
35,158.347,0,9.53787
36,96.2615,0,5.04187
37,167.558,0,9.81837
38,94.4068,0,5.33125
39,160.431,0,9.75037
40,94.0258,0,5.21358
41,161.072,0,9.51825
42,96.7321,0,8.73713
43,104.336,0,6.08462
44,143.917,0,6.03029
45,143.092,0,8.83829
46,103.156,0,5.85262
47,150.204,0,9.09221
48,98.5874,51.0204,5.63221
49,152.034,25,9.1795
50,100.065,37.5,23.3053
51,41.3656,66.6667,8.43163
52,107.151,33.3333,7.91621
53,20.9242,61.9048,8.07737
54,107.359,57.1429,8.27663
55,105.31,42.8571,5.45929
56,128.723,40,7.82325
57,111.848,14.2857,6.24375
58,137.771,0,8.40537
59,107.216,0,7.03187
60,123.275,0,7.516
61,116.083,0,6.20046
62,138.061,0,8.521
63,107.26,0,6.20762
64,140.334,0,8.61958
65,104.429,0,6.28438
66,137.5,0,8.44596
67,106.801,0,6.02496
68,144.551,0,8.99088
69,101.136,0,5.86854
70,145.192,0,8.77246
71,104.357,0,5.57846
72,154.68,0,9.41313
73,96.9109,0,5.59979
74,151.506,0,9.10658
75,100.612,0,5.45075
76,158.109,0,9.61987
77,94.3303,0,5.66538
78,148.251,0,8.99225
79,100.689,0,7.11975
80,121.532,0,7.21271
81,115.304,0,7.88346
82,110.11,0,5.70779
83,144.233,0,6.06554
84,142.103,0,8.59704
85,100.381,0,5.41433
86,155.575,0,9.2735
87,99.0718,0,5.45463
88,158.252,0,9.48771
89,95.3511,0,5.54063
90,152.343,0,9.09475
91,100.805,0,5.55429
92,155.992,0,9.436
93,96.1643,0,5.53137
94,151.419,0,9.10908
95,100.448,0,5.89779
96,145.879,0,8.83583
97,99.7979,0,6.03837
98,141.318,0,7.881
99,106.965,0,5.24675
100,107.447,0,5.7165
101,137.248,0,4.49883
102,113.042,0,6.88021
103,126.411,0,5.19958
104,119.17,0,6.82175
105,121.927,0,4.97233
106,110.761,0,6.51475
107,130.534,0,5.3585
108,64.1527,0,9.23112
109,97.0095,0,9.66
110,93.7736,0,12.7314
111,72.9495,0,8.61887
112,103.145,0,8.8055
113,102.842,0,13
114,72.2409,0,7.95692
115,112.957,0,6.80267
116,130.925,0,6.95583
117,126.578,0,7.83717
118,112.738,0,8.13713
119,110.458,0,6.51392
120,136.409,0,6.19133
121,142.412,0,8.98413
122,100.198,0,6.86475
123,129.199,0,7.79663
124,113.901,0,5.88258
125,147.438,0,9.0785
0,99.6366,0,8.41571
1,107.381,0,6.47046
2,137.735,0,5.81696
3,150.506,0,9.11954
4,98.5596,0,7.3565
5,121.913,0,7.36692
6,120.637,0,5.79138
7,149.583,0,9.18408
8,98.2365,0,8.60758
9,105.789,0,6.03329
10,146.204,0,6.19196
11,142.508,0,8.69708
12,100.893,0,6.5655
13,133.373,0,8.22612
14,110.435,0,6.38529
15,138.517,0,8.60725
16,104.253,0,7.79188
17,115.495,0,6.96925
18,127.75,0,6.38746
19,138.316,0,8.55367
20,103.809,0,7.89358
21,114.324,0,7.06875
22,126.334,0,6.27904
23,139.05,0,8.32825
24,105.661,0,6.83971
25,129.534,0,8.06738
26,111.848,0,5.67938
27,149.562,0,9.14017
28,97.0994,0,7.45829
29,118.657,0,6.95808
30,127.116,0,6.37813
31,136.783,0,8.42575
32,105.629,35.4559,5.28912
33,162.042,33.3333,9.63225
34,96.1291,0,5.81121
35,150.744,0,9.109
36,99.0624,0,6.99363
37,127.688,0,12.5358
38,74.7168,0,13.5218
39,19.0342,0,8.04808
40,106.357,0,6.25279
41,118.497,0,7.57904
42,117.435,0,6.57237
43,134.055,0,8.13704
44,111.385,0,6.269
45,140.957,0,8.76713
46,102.4,0,5.44721
47,157.184,0,9.32275
48,98.4948,0,10.8465
49,84.2975,0,6.333
50,137.338,0,13.3368
51,69.4191,0,5.04133
52,143.857,0,8.65842
53,102.041,0,4.81687
54,158.587,0,9.25329
55,98.8663,0,6.00446
56,146.102,0,8.85888
57,101.419,0,5.72288
58,150.312,0,9.133
59,100.757,0,6.19729
60,142.605,0,8.64217
61,102.041,0,5.31888
62,159.479,0,9.52642
63,96.3588,0,6.3685
64,133.73,0,8.653
65,101.665,0,4.21675
66,160.382,0,8.86425
67,103.166,0,5.40763
68,160.357,0,9.588
69,94.7052,0,4.88071
70,172.406,0,9.95408
71,93.2731,0,5.3875
72,159.165,0,9.38592
73,95.1089,0,5.37467
74,160.088,0,9.47488
75,97.6782,0,5.70213
76,153.886,0,9.30387
77,96.9378,0,5.38962
78,157.989,0,9.42692
79,98.2181,0,6.03662
80,146.041,0,9.07567
81,99.703,0,6.615
82,133.186,0,8.14004
83,111.777,0,7.29021
84,123.304,0,7.75633
85,115.558,0,6.13421
86,141.661,0,8.76596
87,104.858,0,6.20471
88,141.661,0,8.54
89,103.074,0,5.3715
90,159.966,0,10.3736
91,88.7946,0,8.90133
92,87.2359,0,5.47133
93,153.503,0,13.654
94,68.5568,0,4.48079
95,161.643,0,9.56175
96,94.8938,0,4.13421
97,182.456,0,10.2298
98,90.8645,0,5.35117
99,162.797,0,9.61775
100,94.5856,0,5.21854
101,164.019,0,9.69246
102,95.4987,0,5.86575
103,150.097,0,9.09787
104,97.7056,0,5.62042
105,147.417,0,8.82217
106,103.176,0,7.57133
107,118.229,0,7.18587
108,124.327,0,7.09962
109,126.502,0,8.15454
110,112.267,0,6.17708
111,142.799,0,8.7915
112,102.53,0,5.22504
113,163.279,0,9.66712
114,95.8479,0,5.39258
115,161.394,0,9.49054
116,94.0849,0,4.92125
117,171.168,0,9.95483
118,93.2482,0,5.61054
119,154.407,0,9.32575
120,96.2526,0,4.9095
121,170.5,0,9.783
122,94.8852,0,5.04479
123,146.001,0,9.99075
124,89.0737,0,4.00608
125,205.845,0,9.62158
0,95.1348,0,5.42688
1,154.18,0,9.11025
2,98.2273,0,5.24625
3,161.867,0,9.6325
4,94.9195,0,5.75725
5,151.397,0,9.03842
6,98.8477,0,5.82662
7,146.082,0,8.77092
8,104.326,0,6.36975
9,139.216,0,8.62754
10,104.429,0,5.4565
11,157.184,0,9.45825
12,97.7876,0,5.81612
13,148.734,0,9.09829
14,99.5232,0,4.94112
15,170.389,0,9.93821
16,93.3811,0,5.41108
17,161.543,0,9.6345
18,93.4976,34.8045,4.75446
19,173.232,50,9.98787
20,93.2565,0,5.4765
21,158.563,44.4444,9.36354
22,95.7167,42.8571,9.59513
23,96.0146,25,18.4272
24,16.8441,85.7143,11.5638
25,72.7017,100,15.683
26,59.6935,78.5714,8.69712
27,101.705,0,5.41463
28,161.369,0,6.87787
29,130.032,0,10.4038
30,87.7763,0,4.58213
31,183.189,0,8.1475
32,110.4,0,6.0965
33,143.798,0,8.79075
34,101.883,0,5.14917
35,166.23,0,9.69625
36,95.3251,0,5.40721
37,160.186,0,9.5375
38,94.3473,0,5.05208
39,167.504,0,9.78025
40,94.7052,0,5.89558
41,149.327,0,9.07937
42,99.5421,0,5.87796
43,150.226,0,9.09554
44,101.155,0,5.82037
45,151.441,0,9.27267
46,97.6873,0,6.04363
47,139.661,0,8.5645
48,104.921,0,7.39738
49,119.837,0,6.898
50,123.362,0,6.72108
51,131.007,0,8.20562
52,109.891,0,5.98075
53,145.96,0,8.87325
54,100.554,0,5.294
55,159.746,0,9.47
56,97.4332,0,5.4415
57,160.235,0,9.56704
58,94.7737,0,4.91283
59,172.52,0,9.98121
60,92.8108,0,5.30275
61,163.228,0,9.63738
62,93.556,0,4.81712
63,175.406,0,10.0222
64,92.5977,0,5.42342
65,160.874,0,9.47579
66,94.4833,0,5.03925
67,168.581,0,9.93188
68,93.8407,0,5.63637
69,155.207,0,9.28137
70,96.6251,0,5.19708
71,164.251,0,9.60371
72,96.3233,0,6.01683
73,146.49,0,9.0065
74,100.151,0,5.80037
75,147.812,0,8.97163
76,102.36,0,6.45512
77,137.14,0,8.48796
78,105.342,0,5.86654
79,148.439,0,9.00421
80,101.784,0,709.647
81,1.40746,27.3913,8.90667
82,18.9753,42.2222,8.28892
83,103.573,66.6667,9.99608
84,92.1906,40,15.2049
85,62.8567,20,7.71258
86,118.913,37.5,7.4985
87,120.194,33.3333,6.1015
88,148.692,50,9.33887
89,100.863,0,5.42212
90,166.124,0,10.0062
91,93.1736,0,4.982
92,177.124,0,10.2285
93,92.1906,0,5.29629
94,169.344,0,10.1342
95,91.435,0,5.33671
96,167.29,0,9.95088
97,94.9969,0,5.81329
98,155.575,0,9.59142
99,97.1084,0,6.27604
100,145.393,0,9.15687
101,102.661,0,7.70937
102,119.428,0,7.44912
103,121.616,0,6.69413
104,136.604,0,12.0287
105,79.0781,0,5.29483
106,164.045,0,6.50638
107,136.711,0,6.55004
108,136.604,0,10.3904
109,87.8941,0,6.02063
110,96.2173,0,5.89608
111,146.777,0,20.2571
112,47.5114,0,6.60567
113,104.648,0,16.0849
114,58.8096,0,7.751
115,117.791,0,7.17563
116,126.243,0,6.78638
117,134.433,0,8.69263
118,107.129,0,6.92575
119,131.598,0,8.374
120,110.006,0,5.17521
121,172.975,0,10.2445
122,91.9481,0,6.65304
123,136.961,0,8.6605
124,106.411,0,5.29962
125,169.234,0,10.1143
0,93.6229,0,6.38037
1,142.354,0,8.89713
2,102.902,0,5.57375
3,161.618,0,9.796
4,95.9707,0,5.49396
5,163.789,0,9.94371
6,93.673,0,4.93267
7,179.982,0,10.4677
8,90.5662,0,4.87792
9,179.797,0,10.4489
10,89.3622,0,4.38375
11,199.501,0,11.0474
12,86.1466,0,4.72429
13,187.38,0,10.7176
14,87.5418,0,4.53558
15,194.397,0,10.8189
16,88.0269,0,4.96158
17,179.182,0,10.4895
18,89.3622,0,4.80529
19,183.896,0,10.5694
20,89.8369,0,5.31737
21,168.798,0,10.0894
22,92.5323,0,5.18004
23,171.448,0,10.1466
24,93.1736,0,6.15312
25,147.272,0,9.24754
26,100.631,0,7.55258
27,121.391,0,7.81346
28,118.296,0,6.30613
29,143.326,0,8.93071
30,102.641,0,5.66217
31,159.746,0,9.73825
32,96.9109,0,5.42783
33,165.652,0,9.96921
34,93.5393,0,9.16354
35,101.37,0,7.20983
36,22.2807,0,10.9964
37,85.3195,0,6.10363
38,147.148,0,9.38488
39,99.4288,0,6.58929
40,136.747,0,8.66058
41,106.411,0,6.17871
42,146.041,0,9.06738
43,103.166,0,5.29775
44,168.365,0,10.079
45,92.5813,0,5.46475
46,164.87,0,9.94821
47,94.8594,0,5.67996
48,157.681,0,9.71221
49,95.9883,0,4.97325
50,178.39,0,10.3935
51,90.896,0,4.79054
52,184.219,0,10.6622
53,88.0564,0,4.26346
54,204.321,0,11.0894
55,85.7801,0,4.48758
56,196.583,0,11.1864
57,84.3992,0,4.23225
58,202.898,0,10.8759
59,87.1779,0,4.5275
60,194.037,0,10.9296
61,85.5841,36.4154,4.78713
62,182.108,80,10.3724
63,89.6066,0,4.42371
64,173.147,0,9.98917
65,92.6631,0,4.80688
66,184.673,0,10.6116
67,89.4689,0,4.86633
68,182.87,0,10.5176
69,88.8925,0,5.47933
70,163.279,0,9.89233
71,95.0831,0,7.51375
72,122.383,0,7.7265
73,117.897,0,6.36196
74,141.546,0,9.05196
75,103.696,0,5.88
76,154.066,0,9.48929
77,98.4024,0,5.23463
78,171.504,0,10.2176
79,92.2393,0,4.33921
80,186.646,0,10.7189
81,87.4105,0,4.54133
82,193.536,0,10.7501
83,88.4725,0,4.17333
84,191.977,0,10.8889
85,86.09,0,4.61737
86,190.373,0,10.7161
87,88.383,0,5.05562
88,174.182,0,10.207
89,90.7858,0,4.96808
90,178.39,0,10.3749
91,91.1964,0,5.263
92,167.344,0,9.80779
93,93.1405,0,5.3835
94,166.599,0,9.99537
95,94.4153,0,7.53029
96,122.041,0,7.80575
97,117.527,0,6.32333
98,143.996,0,9.31837
99,100.612,0,5.99425
100,151.179,0,9.25637
101,100.515,0,5.25067
102,168.581,0,10.0054
103,94.2456,0,4.91471
104,177.845,0,10.318
105,90.1613,0,4.63192
106,190.65,0,10.8483
107,87.4542,0,4.77787
108,185.326,0,10.7744
109,87.3522,0,4.5955
110,186.779,0,10.5251
111,90.1923,0,5.21729
112,169.18,0,9.99588
113,92.5486,0,5.03779
114,176.113,0,10.3351
115,91.3553,0,5.58725
116,160.726,0,9.86742
117,94.4153,0,5.51083
118,161.867,0,9.69354
119,97.2886,0,7.7345
120,119.156,0,7.52763
121,121.419,0,6.95958
122,131.072,0,8.51087
123,109.937,0,6.01967
124,150.528,0,9.37037
125,99.2782,0,5.05396
0,175.995,0,10.2868
1,91.4669,0,4.99
2,178.39,0,10.4059
3,89.5606,0,4.64171
4,187.447,0,10.6246
5,88.9528,0,4.56567
6,194.037,0,10.9217
7,85.977,0,4.5715
8,184.804,0,10.5908
9,89.4995,0,4.8365
10,182.615,0,10.621
11,88.4426,0,5.23796
12,169.618,0,10.0697
13,93.8071,0,5.32529
14,167.88,0,10.2028
15,91.0697,0,5.47692
16,160.529,0,9.56637
17,98.4394,0,6.05525
18,149.157,0,9.23129
19,100.189,0,7.45825
20,122.755,0,7.82992
21,118.003,0,6.36367
22,143.092,0,9.00587
23,102.081,0,8.35437
24,111.102,0,9.25612
25,20.8713,0,8.73704
26,105.917,0,7.98958
27,115.051,0,7.43629
28,122.469,0,5.76237
29,154.475,0,9.56888
30,97.651,0,8.62088
31,107.945,0,6.46754
32,140.259,0,6.40462
33,142.045,0,9.12463
34,101.233,0,6.70412
35,136.391,0,491.137
36,2.03318,40.573,8.25088
37,95.4466,27.2727,12.9519
38,69.933,0,9.96567
39,93.506,0,14.6454
40,64.4801,0,8.60338
41,106.002,0,6.37425
42,139.55,0,5.10846
43,171.673,0,10.2218
44,92.1096,0,6.24575
45,143.759,0,8.93563
46,102.862,0,6.43025
47,140.296,0,8.80229
48,105.406,0,6.57888
49,136.818,0,8.64079
50,106.867,0,5.70713
51,156.597,0,9.73263
52,96.3765,0,6.65712
53,135.58,0,8.45463
54,108.078,0,6.33017
55,140.748,0,8.70921
56,106.39,0,6.11017
57,146.49,0,9.17921
58,100.131,0,5.45742
59,163.025,0,9.84837
60,95.2558,0,8.09683
61,114.498,0,7.18467
62,126.854,0,5.01867
63,178.208,0,10.5731
64,89.5453,0,5.51813
65,163.177,0,9.80338
66,95.2385,0,5.06938
67,175.7,0,10.3275
68,91.5307,0,5.75063
69,154.612,0,9.46375
70,96.6964,0,5.16021
71,171.392,0,10.0975
72,93.5393,0,6.01896
73,149.2,0,9.44112
74,97.6692,0,7.62175
75,118.537,0,7.33858
76,124.268,0,6.14638
77,144.233,0,8.85879
78,103.492,0,7.8065
79,21.9671,0,8.12037
80,112.653,0,11.5286
81,81.4112,0,6.4415
82,136.037,0,8.73612
83,105.895,0,6.40425
84,140.334,0,8.81225
85,104.9,0,5.53683
86,161.27,0,9.7505
87,96.1467,0,5.2115
88,151.968,0,9.34896
89,99.7884,0,5.633
90,159.213,0,9.704
91,97.2705,0,6.83617
92,133.271,0,8.43804
93,107.767,0,6.95904
94,129.806,0,8.21679
95,111.956,0,6.86579
96,131.698,0,15.4533
97,61.9213,0,8.95279
98,104.191,0,7.66408
99,119.509,0,7.3955
100,122.813,0,6.52133
101,140.072,0,9.01533
102,103.943,0,6.76575
103,133.611,0,8.59325
104,106.78,0,8.05296
105,112.363,0,6.77688
106,131.532,0,6.26712
107,141.279,0,8.81017
108,103.247,0,6.1035
109,148.397,0,9.211
110,101.567,0,5.96813
111,150.226,0,9.34525
112,99.297,0,5.98879
113,151.048,0,9.39213
114,100.227,0,6.87038
115,131.996,0,8.52046
116,109.068,0,6.30237
117,143.838,0,9.06225
118,103.024,0,6.18358
119,145.031,0,8.92213
120,102.6,0,6.11263
121,148.23,0,9.26383
122,100.883,0,6.14092
123,145.798,0,9.12733
124,101.547,0,5.37187
125,165.599,0,9.95096
0,94.3134,0,5.095
1,171.673,0,10.3995
2,89.6832,0,4.70237
3,181.729,0,10.2375
4,92.3205,0,5.10763
5,172.067,0,10.208
6,91.4509,0,5.24529
7,169.125,0,10.1537
8,92.7779,0,6.17133
9,145.393,0,12.1442
10,76.8863,0,12.7022
11,75.0162,0,5.457
12,161.767,0,9.84625
13,94.4833,0,5.10508
14,174.588,0,10.2255
15,92.4996,0,6.10512
16,145.879,0,9.22633
17,101.097,0,8.06883
18,114.125,0,7.02333
19,129.614,0,6.63312
20,136.676,0,8.81975
21,104.294,31.1309,5.55954
22,160.137,60,9.68262
23,96.3588,25,5.472
24,160.382,100,9.69004
25,95.4987,0,4.77212
26,185.523,0,10.5478
27,89.5606,0,5.08862
28,171.504,0,10.2251
29,91.3871,0,4.43771
30,195.557,0,10.8965
31,86.559,0,4.36725
32,163.891,0,9.87058
33,94.3983,0,3.86692
34,185.065,0,10.5091
35,89.7907,0,4.94846
36,176.291,0,10.27
37,90.0529,0,4.67375
38,186.979,0,10.6546
39,88.9981,0,5.96075
40,150.484,0,9.43392
41,98.9036,0,4.90283
42,180.106,0,13.074
43,72.8988,0,13.381
44,70.9936,0,5.63192
45,141.93,0,8.90108
46,104.921,0,7.90438
47,116.07,0,7.2825
48,124.18,0,6.39254
49,140.824,0,8.89837
50,104.648,0,5.76125
51,152.854,0,9.52213
52,97.7602,0,4.92542
53,178.147,0,10.4102
54,90.4725,0,5.81387
55,153.435,0,9.32925
56,99.0718,0,4.82375
57,182.998,0,10.5624
58,89.5453,0,5.77413
59,154.566,0,13.3253
60,71.4386,0,12.5849
61,75.4806,0,6.37792
62,139.216,0,8.35629
63,110.052,0,7.077
64,22.5529,0,4.76675
65,183.703,0,6.37625
66,140.9,0,8.85137
67,104.315,0,5.47567
68,163.33,0,10.1908
69,92.4018,0,5.39925
70,163.635,0,9.75138
71,94.7737,0,4.89321
72,180.664,0,11.0184
73,84.0879,0,10.5607
74,79.7639,0,5.786
75,146.123,0,12.4263
76,75.4914,0,6.03821
77,146.408,0,9.04362
78,101.429,0,4.94392
79,176.054,0,10.1778
80,92.4018,0,4.31262
81,167.504,0,10.1105
82,92.5813,0,4.27588
83,175.641,0,10.2726
84,91.244,0,6.37279
85,140.597,0,8.71433
